source,target,time,distance
52,7,1034.5,14668.0
52,69,1697.0,24484.1
52,75,1601.7,23736.3
52,8,1283.4,13833.1
52,64,1304.8,14351.5
52,27,1180.6,12001.9
52,1,1108.1,9344.0
52,46,1123.8,11341.4
52,57,1244.5,12416.8
52,18,1339.8,13785.3
52,73,611.5,6705.5
52,19,711.2,7469.2
52,51,634.8,8549.4
52,22,3370.8,31797.6
52,17,1815.7,27081.6
52,44,1287.7,23458.8
52,33,1195.3,19925.4
52,39,549.5,5035.2
52,49,903.7,8326.7
52,23,739.3,6645.9
52,16,549.3,5578.7
52,62,606.2,5682.9
52,63,503.7,4307.4
52,53,534.2,4902.5
52,47,858.7,7865.1
52,11,741.4,6788.5
52,43,698.4,6204.9
52,12,635.5,5787.9
52,25,826.3,9310.4
52,24,353.5,3570.1
52,55,233.4,2186.7
52,26,321.6,2760.1
52,4,925.8,10713.5
52,15,389.5,3570.5
52,45,941.3,10931.9
52,58,222.0,2208.8
52,40,537.0,5060.6
52,30,1179.2,13200.2
52,5,357.5,2902.2
52,36,540.7,5368.7
52,67,1030.2,9795.6
52,0,610.3,6245.9
52,2,467.5,4587.2
52,38,89.3,914.8
52,48,1075.5,16975.4
52,41,587.5,7982.4
52,9,1769.0,26615.1
52,71,919.4,14447.2
12,65,1325.8,17844.4
12,31,1629.8,21108.5
12,56,1842.7,23208.3
12,35,1255.4,16048.7
12,13,1180.6,17085.8
12,54,1331.7,18743.9
12,32,825.6,10555.2
12,28,996.4,14356.7
12,21,948.2,13502.5
12,66,1164.2,16470.4
12,68,1108.7,18048.4
12,72,1162.5,18649.5
12,34,1172.2,13667.3
12,3,1003.2,12128.0
12,10,1204.2,11551.5
12,14,1234.0,12037.0
12,29,1322.1,13014.7
12,50,1440.3,14224.9
12,59,1498.8,14683.7
12,42,1565.9,21505.4
12,60,1595.5,21635.1
12,20,1335.2,22376.4
12,6,1327.9,18972.8
12,37,1115.3,10776.5
12,74,1244.9,12621.5
12,61,1364.3,16158.7
12,70,1262.4,14344.4
12,7,1494.2,18858.6
12,69,1344.6,15128.5
12,75,1249.3,14380.7
12,8,1280.0,14469.0
12,64,1301.4,14987.3
12,27,1191.0,12594.4
12,1,1341.4,11590.5
12,46,1353.9,12587.7
12,57,1191.0,10097.5
12,18,1286.3,11466.0
12,73,1071.2,10896.1
12,19,1153.4,13006.6
12,51,1012.2,11852.0
12,22,2944.0,20597.5
12,17,1465.7,17692.8
12,44,1665.1,26761.3
12,33,1572.7,23228.0
12,39,646.4,5507.7
12,49,469.0,4512.2
12,23,466.8,4656.3
12,16,658.7,5619.3
12,62,496.1,4495.3
12,63,185.2,1530.5
12,53,579.9,4807.3
12,47,370.9,3024.9
12,11,279.6,2592.2
12,43,263.7,2390.4
12,52,532.5,4905.9
12,25,308.9,2717.2
12,24,825.0,7597.2
12,55,680.1,6192.4
12,26,396.5,3430.6
12,4,524.5,5061.7
12,15,379.6,3394.0
12,45,548.7,5503.2
12,58,599.4,5511.4
12,40,513.6,4331.1
12,30,773.3,7603.6
12,5,432.0,3565.1
12,36,671.9,6345.1
12,67,568.4,5599.3
12,0,863.8,8102.7
12,2,791.4,7239.0
12,38,621.8,5820.7
12,48,1518.9,14973.8
12,41,964.9,11285.0
12,9,1419.0,17226.3
12,71,1296.8,17749.8
25,65,1344.0,19748.2
25,31,1787.0,22867.0
25,56,1999.9,24966.8
25,35,1427.4,23721.1
25,13,1137.7,21079.2
25,54,1349.9,20647.7
25,32,829.8,11686.9
25,28,1000.6,15488.4
25,21,952.4,14634.2
25,66,937.4,14129.6
25,68,881.9,15707.6
25,72,935.7,16308.8
25,34,1329.4,15425.8
25,3,1160.4,13886.6
25,10,1437.6,14385.0
25,14,1467.4,14870.6
25,29,1555.5,15848.3
25,50,1673.7,17058.5
25,59,1732.2,17517.3
25,42,1746.3,29177.7
25,60,1775.9,29307.4
25,20,1337.0,14445.0
25,6,1101.1,16632.1
25,37,1249.3,13569.3
25,74,1263.1,14525.2
25,61,1382.5,18062.5
25,70,1419.6,16102.9
25,7,1674.6,26531.0
25,69,1135.7,12455.7
25,75,1040.4,11707.9
25,8,1437.2,16227.5
25,64,1458.6,16745.8
25,27,1348.2,14352.9
25,1,1576.5,13752.4
25,46,1568.1,16258.3
25,57,911.2,7546.0
25,18,1006.5,8914.6
25,73,1182.1,15207.2
25,19,1171.6,14910.4
25,51,1030.4,13755.8
25,22,2764.8,19085.3
25,17,1256.8,15020.1
25,44,1683.3,28665.1
25,33,1590.9,25131.8
25,39,881.5,7669.6
25,49,577.0,5852.6
25,23,624.0,6414.9
25,16,899.8,7921.6
25,62,737.2,6797.7
25,63,420.3,3692.4
25,53,815.0,6969.2
25,47,271.4,2608.2
25,11,347.7,3244.8
25,43,508.2,4476.9
25,52,765.9,7739.4
25,12,367.1,3052.8
25,24,1012.9,11571.2
25,55,913.5,9025.9
25,26,644.4,5652.2
25,4,315.6,2389.0
25,15,578.3,5923.7
25,45,348.7,3595.7
25,58,654.7,7457.6
25,40,487.8,4727.0
25,30,564.4,4930.8
25,5,654.6,6260.6
25,36,676.1,7476.8
25,67,462.6,4521.2
25,0,1098.9,10264.5
25,2,1026.5,9400.8
25,38,761.0,8420.1
25,48,1715.6,28838.3
25,41,983.1,13188.8
25,9,1210.1,14553.6
25,71,1315.0,19653.6
24,65,862.7,17185.0
24,31,1443.4,19610.0
24,56,1656.3,21709.7
24,35,541.8,9098.5
24,13,1324.2,19374.4
24,54,846.8,17575.7
24,32,969.2,12843.8
24,28,1140.0,16645.3
24,21,1091.8,15791.1
24,66,1678.4,23477.1
24,68,1622.9,25055.1
24,72,1676.7,25656.2
24,34,1194.5,14892.8
24,3,1025.5,13353.5
24,10,469.9,4672.8
24,14,499.7,5158.4
24,29,587.8,6136.1
24,50,706.0,7346.3
24,59,764.5,7805.0
24,42,835.4,8647.0
24,60,869.7,8803.4
24,20,1177.0,26960.1
24,6,1667.1,18767.0
24,37,401.7,3826.2
24,74,804.3,8634.2
24,61,923.7,12171.4
24,70,1076.0,12845.9
24,7,780.6,11908.4
24,69,1883.0,26727.4
24,75,1787.7,25979.6
24,8,1233.3,13608.1
24,64,1254.7,14126.4
24,27,1130.5,11776.8
24,1,1020.5,8114.0
24,46,1040.6,9537.8
24,57,1430.5,14660.1
24,18,1525.8,16028.6
24,73,357.6,3945.8
24,19,457.3,4709.5
24,51,512.9,5454.4
24,22,3556.8,34040.9
24,17,2001.7,29324.9
24,44,1081.7,22470.3
24,33,983.6,19024.3
24,39,499.4,4810.1
24,49,1060.1,9798.3
24,23,832.0,7773.1
24,16,499.2,5353.7
24,62,631.2,6273.0
24,63,722.6,6365.0
24,53,484.1,4677.4
24,47,1029.1,9450.0
24,11,911.8,8373.3
24,43,871.6,7805.9
24,52,320.4,2972.7
24,12,854.4,7845.6
24,25,1012.3,11553.7
24,55,216.4,2047.4
24,26,540.5,4817.8
24,4,1111.8,12956.8
24,15,599.3,5628.1
24,45,1127.3,13175.2
24,58,406.7,4134.2
24,40,723.0,7304.0
24,30,1365.2,15443.5
24,5,576.4,4959.8
24,36,679.8,6897.3
24,67,1200.6,11380.5
24,0,560.2,6020.8
24,2,379.9,3357.2
24,38,349.1,3463.1
24,48,784.6,8095.1
24,41,524.3,7297.7
24,9,1955.0,28858.4
24,71,809.8,16612.9
55,65,1089.9,15324.9
55,31,1446.8,19468.7
55,56,1659.7,21568.4
55,35,771.9,10908.1
55,13,1398.3,19771.3
55,54,1076.9,19385.3
55,32,1043.3,13240.7
55,28,1214.1,17042.2
55,21,1165.9,16188.0
55,66,1749.2,22647.2
55,68,1693.7,24225.2
55,72,1747.5,24826.4
55,34,1197.9,14751.4
55,3,1028.9,13212.2
55,10,524.1,5359.1
55,14,553.9,5844.7
55,29,642.0,6822.4
55,50,760.2,8032.6
55,59,818.7,8491.3
55,42,889.6,9333.3
55,60,923.9,9489.7
55,20,1405.2,13584.7
55,6,1727.3,17459.3
55,37,631.8,5635.8
55,74,1009.0,10101.9
55,61,1128.4,13639.2
55,70,1079.4,12704.6
55,7,1010.7,13718.0
55,69,1953.8,25897.6
55,75,1858.5,25149.8
55,8,1236.7,13466.7
55,64,1258.1,13985.1
55,27,1133.9,11635.5
55,1,1026.1,8236.9
55,46,1046.2,9660.7
55,57,1490.7,13352.4
55,18,1586.0,14720.9
55,73,587.7,5755.4
55,19,687.4,6519.1
55,51,743.0,7264.0
55,22,3588.8,27767.0
55,17,2072.5,28495.1
55,44,1311.8,24280.0
55,33,1213.7,20833.9
55,39,502.8,4668.8
55,49,1028.7,9546.3
55,23,800.6,7521.2
55,16,502.6,5212.3
55,62,634.6,6131.6
55,63,691.2,6113.1
55,53,487.5,4536.1
55,47,997.7,9198.1
55,11,880.4,8121.4
55,43,840.2,7553.9
55,52,289.0,2720.7
55,12,823.0,7593.6
55,25,1056.4,9536.1
55,24,267.0,2009.1
55,26,509.1,4565.9
55,4,1182.6,12126.9
55,15,567.9,5376.2
55,45,1198.1,12345.4
55,58,466.6,4581.4
55,40,797.1,7700.9
55,30,1436.0,14613.6
55,5,545.0,4707.9
55,36,791.4,7495.2
55,67,1169.2,11128.5
55,0,563.6,5879.5
55,2,385.5,3480.1
55,38,378.3,3635.5
55,48,838.8,8781.4
55,41,729.0,8765.5
55,9,2025.8,28028.6
55,71,1039.9,18422.5
26,65,1155.5,15913.3
26,31,1593.6,19533.0
26,56,1806.5,21632.8
26,35,990.6,13302.9
26,13,1126.7,16529.3
26,54,1161.4,16812.8
26,32,771.7,9998.8
26,28,942.5,13800.2
26,21,894.3,12946.0
26,66,1355.1,18134.4
26,68,1299.6,19712.4
26,72,1353.4,20313.6
26,34,1216.9,13300.4
26,3,1047.9,11761.1
26,10,939.4,8805.6
26,14,969.2,9291.2
26,29,1057.3,10268.9
26,50,1175.5,11479.1
26,59,1234.0,11937.9
26,42,1301.1,18759.5
26,60,1330.7,18889.2
26,20,1276.2,12561.5
26,6,1432.6,14383.6
26,37,850.5,8030.6
26,74,1074.6,10690.4
26,61,1194.0,14227.7
26,70,1226.2,12768.9
26,7,1229.4,16112.8
26,69,1559.7,21384.7
26,75,1464.4,20637.0
26,8,1324.7,14102.1
26,64,1346.1,14620.4
26,27,1235.7,12227.5
26,1,1185.3,9434.0
26,46,1197.8,10431.1
26,57,1196.0,10276.7
26,18,1291.3,11645.2
26,73,806.4,8150.2
26,19,906.1,8913.9
26,51,841.9,9920.9
26,22,3233.5,28698.3
26,17,1678.4,23982.3
26,44,1494.8,24830.3
26,33,1402.4,21297.0
26,39,549.9,4267.0
26,49,719.0,6384.2
26,23,554.6,4703.4
26,16,589.5,4704.3
26,62,426.9,3580.4
26,63,319.0,2364.9
26,53,483.4,3566.6
26,47,674.0,5922.7
26,11,556.7,4846.0
26,43,513.7,4262.4
26,52,275.8,2136.2
26,12,406.8,3701.3
26,25,613.6,5202.3
26,24,560.2,4851.4
26,55,415.3,3446.5
26,4,788.5,7614.1
26,15,273.2,2300.5
26,45,804.0,7832.6
26,58,429.1,3580.3
26,40,516.5,4259.7
26,30,1041.9,10100.8
26,5,182.3,922.4
26,36,618.0,5788.6
26,67,845.5,7853.1
26,0,707.7,5946.1
26,2,635.3,5082.4
26,38,365.1,3051.0
26,48,1254.1,12227.9
26,41,794.6,9353.9
26,9,1631.7,23515.7
26,71,1126.5,15818.7
4,65,1369.6,20509.0
4,31,1907.0,25124.7
4,56,2078.6,45118.3
4,35,1453.0,24481.9
4,13,921.9,18964.5
4,54,1364.4,33146.0
4,32,855.4,12447.8
4,28,988.7,20839.7
4,21,978.0,15395.0
4,66,721.6,12015.0
4,68,666.1,13593.0
4,72,719.9,14194.1
4,34,1449.4,17683.5
4,3,1280.4,16144.2
4,10,1463.2,15145.9
4,14,1493.0,15631.4
4,29,1581.1,16609.2
4,50,1699.3,17819.3
4,59,1757.8,18278.1
4,42,1771.9,29938.6
4,60,1801.5,30068.2
4,20,1206.6,27610.4
4,6,885.3,14517.4
4,37,1274.9,14330.2
4,74,1288.7,15286.1
4,61,1408.1,18823.3
4,70,1539.6,18360.5
4,7,1700.2,27291.8
4,69,897.5,10677.9
4,75,802.2,9930.1
4,8,1557.2,18485.1
4,64,1578.6,19003.5
4,27,1468.2,16610.5
4,1,1693.6,15860.2
4,46,1688.1,18515.9
4,57,786.6,6414.8
4,18,881.9,7783.3
4,73,1207.7,15968.0
4,19,1197.2,15671.2
4,51,1056.0,14516.6
4,22,2571.3,17991.4
4,17,1018.6,13242.2
4,44,1708.9,29426.0
4,33,1612.0,38169.0
4,39,1036.0,11141.8
4,49,593.9,6744.2
4,23,744.0,8672.5
4,16,1043.6,11180.1
4,62,897.6,10160.8
4,63,627.7,5999.0
4,53,1015.7,10083.5
4,47,444.7,4484.0
4,11,517.9,5140.8
4,43,632.6,7224.0
4,52,791.5,8500.3
4,12,536.9,5388.2
4,25,292.4,2420.9
4,24,1038.5,12332.1
4,55,939.1,9786.8
4,26,723.7,7356.4
4,15,603.9,6684.5
4,45,106.1,1047.8
4,58,680.3,8218.5
4,40,513.4,5487.9
4,30,326.2,3153.0
4,5,680.2,7021.5
4,36,701.7,8237.6
4,67,463.7,5018.1
4,0,1216.0,12372.4
4,2,1143.6,11508.7
4,38,786.6,9181.0
4,48,1741.2,29599.2
4,41,1008.7,13949.6
4,9,971.9,12775.7
4,71,1340.6,20414.4
15,65,1027.2,15559.4
15,31,1719.2,21303.1
15,56,1932.1,23402.9
15,35,1056.7,14476.1
15,13,853.5,14228.8
15,54,1033.1,16458.9
15,32,498.5,7698.3
15,28,669.3,11499.7
15,21,621.1,10645.5
15,66,1275.5,18334.0
15,68,1220.0,19912.1
15,72,1273.8,20513.2
15,34,1461.1,15970.9
15,3,1292.1,14431.6
15,10,1005.5,9978.9
15,14,1035.3,10464.5
15,29,1123.4,11442.2
15,50,1241.6,12652.4
15,59,1300.1,13111.1
15,42,1367.2,19932.8
15,60,1396.8,20062.5
15,20,1003.0,10260.9
15,6,1244.4,12809.5
15,37,932.5,9380.5
15,74,946.3,10336.4
15,61,1065.7,13873.7
15,70,1351.8,14539.0
15,7,1295.5,17286.1
15,69,1480.1,21584.4
15,75,1384.8,20836.6
15,8,1509.1,15301.2
15,64,1530.5,15819.5
15,27,1406.3,13469.9
15,1,1310.9,11204.1
15,46,1323.4,12201.2
15,57,1007.8,8702.6
15,18,1103.1,10071.1
15,73,865.3,11018.4
15,19,854.8,10721.6
15,51,713.6,9567.0
15,22,3153.9,28897.9
15,17,1598.8,24181.9
15,44,1366.5,24476.3
15,33,1274.1,20943.0
15,39,705.0,5933.4
15,49,851.9,7878.1
15,23,828.3,8047.4
15,16,772.3,7049.1
15,62,671.1,6250.9
15,63,449.8,3982.0
15,53,633.0,5427.3
15,47,776.3,7063.7
15,11,659.0,5987.0
15,43,646.6,5756.3
15,52,349.8,3309.5
15,12,491.3,4313.0
15,25,609.4,6410.7
15,24,626.3,6024.6
15,55,481.4,4619.8
15,26,357.0,2877.6
15,4,708.9,7813.7
15,45,724.4,8032.2
15,58,328.4,3273.6
15,40,243.3,1959.2
15,30,962.3,10300.4
15,5,297.5,2365.3
15,36,344.8,3488.1
15,67,947.8,8994.1
15,0,833.3,7716.2
15,2,715.5,7020.2
15,38,432.3,4192.2
15,48,1320.2,13401.2
15,41,666.3,9000.0
15,9,1552.1,23715.4
15,71,998.2,15464.8
45,65,1273.3,19475.3
45,31,1932.7,25606.5
45,56,2105.2,45417.1
45,35,1356.7,23448.2
45,13,948.5,19263.3
45,54,1279.2,20374.8
45,32,759.1,11414.1
45,28,929.9,15215.5
45,21,881.7,14361.3
45,66,748.2,12313.7
45,68,692.7,13891.8
45,72,746.5,14492.9
45,34,1475.1,18165.3
45,3,1306.1,16626.0
45,10,1366.9,14112.2
45,14,1396.7,14597.7
45,29,1484.8,15575.5
45,50,1603.0,16785.6
45,59,1661.5,17244.4
45,42,1675.6,28904.9
45,60,1705.2,29034.6
45,20,1233.2,27909.2
45,6,911.9,14816.2
45,37,1178.6,13296.5
45,74,1192.4,14252.4
45,61,1311.8,17789.6
45,70,1565.3,18842.3
45,7,1603.9,26258.1
45,69,952.8,15564.1
45,75,857.5,14816.3
45,8,1582.9,18966.9
45,64,1604.3,19485.3
45,27,1493.9,17092.3
45,1,1597.3,14826.6
45,46,1609.8,15823.7
45,57,708.0,5645.4
45,18,803.3,7014.0
45,73,1111.4,14934.4
45,19,1100.9,14637.5
45,51,959.7,13482.9
45,22,2626.6,22877.6
45,17,1071.5,18161.6
45,44,1612.6,28392.3
45,33,1520.2,24859.0
45,39,991.4,9555.9
45,49,619.6,7226.0
45,23,769.7,9154.3
45,16,1055.6,9213.9
45,62,893.0,8090.0
45,63,535.9,4686.8
45,53,919.4,9049.8
45,47,470.4,4965.8
45,11,543.6,5622.6
45,43,658.3,7705.8
45,52,695.2,7466.6
45,12,536.2,4640.4
45,25,268.9,2414.4
45,24,942.2,11298.4
45,55,842.8,8753.1
45,26,627.4,6322.7
45,4,181.6,1793.4
45,15,507.6,5650.8
45,58,584.0,7184.8
45,40,417.1,4454.2
45,30,435.0,4280.1
45,5,583.9,5987.8
45,36,605.4,7203.9
45,67,489.4,5499.9
45,0,1119.7,11338.7
45,2,1047.3,10475.0
45,38,690.3,8147.3
45,48,1644.9,28565.5
45,41,912.4,12915.9
45,9,1024.8,17695.1
45,71,1244.3,19380.7
58,65,787.5,12577.4
58,31,1597.3,20847.9
58,56,1810.2,22947.6
58,35,818.0,12111.8
58,13,992.8,15434.3
58,54,793.4,13476.9
58,32,637.8,8903.7
58,28,808.6,12705.2
58,21,760.4,11851.0
58,66,1347.0,19537.0
58,68,1291.5,21115.0
58,72,1345.3,21716.1
58,34,1348.4,16130.6
58,3,1179.4,14591.3
58,10,845.7,8496.5
58,14,875.5,8982.1
58,29,963.6,9959.8
58,50,1081.8,11170.0
58,59,1140.3,11628.8
58,42,1128.5,17568.4
58,60,1158.1,17698.1
58,20,1032.0,10046.4
58,6,1335.7,14826.9
58,37,612.2,5821.8
58,74,706.6,7354.5
58,61,826.0,10891.8
58,70,1229.9,14083.8
58,7,1056.8,14921.7
58,69,1551.6,22787.3
58,75,1456.3,22039.5
58,8,1387.2,14845.9
58,64,1408.6,15364.3
58,27,1284.4,13014.7
58,1,1211.9,10356.8
58,46,1227.6,12354.3
58,57,1099.1,10720.0
58,18,1194.4,12088.5
58,73,633.8,6959.1
58,19,615.1,7739.6
58,51,473.9,6585.0
58,22,3225.4,30100.8
58,17,1670.3,25384.8
58,44,1126.8,21494.4
58,33,1034.4,17961.1
58,39,653.3,6048.0
58,49,1025.2,9663.2
58,23,860.8,7982.4
58,16,653.1,6591.5
58,62,709.8,6362.9
58,63,625.2,5643.9
58,53,638.0,5915.3
58,47,914.4,10024.1
58,11,862.9,8125.0
58,43,819.9,7541.4
58,52,300.8,2814.6
58,12,673.8,6035.9
58,25,680.9,7613.6
58,24,375.8,3823.7
58,55,337.2,3199.5
58,26,443.1,4096.7
58,4,780.4,9016.7
58,15,369.5,2898.9
58,45,795.9,9235.1
58,40,391.6,3363.8
58,30,1033.8,11503.4
58,5,418.8,3181.1
58,36,403.8,3671.9
58,67,1088.2,12723.1
58,0,714.1,7258.7
58,2,571.3,5600.0
58,38,158.8,1448.5
58,48,1097.8,17229.0
58,41,426.6,6018.0
58,9,1623.6,24918.3
58,71,758.5,12482.8
40,65,1035.6,15495.0
40,31,1904.8,22626.4
40,56,2117.7,24726.1
40,35,1119.0,19467.8
40,13,867.1,13816.0
40,54,1041.5,16394.4
40,32,512.1,7285.4
40,28,682.9,11086.9
40,21,634.7,10232.7
40,66,1142.9,16634.3
40,68,1087.4,18212.3
40,72,1141.2,18813.4
40,34,1584.8,17422.6
40,3,1415.8,15883.3
40,10,1174.4,11990.8
40,14,1204.2,12476.4
40,29,1292.3,13454.1
40,50,1410.5,14664.3
40,59,1469.0,15123.0
40,42,1437.9,24924.5
40,60,1467.5,25054.2
40,20,1021.7,19106.6
40,6,1120.2,11924.9
40,37,940.9,9316.1
40,74,954.7,10272.0
40,61,1074.1,13809.3
40,70,1537.4,15862.3
40,7,1366.2,22277.7
40,69,1347.5,19884.6
40,75,1252.2,19136.8
40,8,1692.6,18224.3
40,64,1714.0,18742.6
40,27,1591.9,14793.2
40,1,1496.5,12527.3
40,46,1509.0,13524.5
40,57,883.6,7818.0
40,18,978.9,9186.5
40,73,873.7,10954.0
40,19,863.2,10657.1
40,51,722.0,9502.5
40,22,3021.3,27198.1
40,17,1466.2,22482.1
40,44,1374.9,24411.9
40,33,1282.5,20878.6
40,39,890.6,7256.7
40,49,902.9,8237.2
40,23,879.4,8411.6
40,16,957.9,8372.3
40,62,856.7,7574.2
40,63,500.9,4346.2
40,53,818.6,6750.6
40,47,710.3,7121.4
40,11,710.0,6346.1
40,43,697.6,6115.4
40,52,523.1,4798.8
40,12,542.3,4672.2
40,25,476.8,4710.9
40,24,704.5,7318.0
40,55,654.7,6109.1
40,26,542.6,4200.8
40,4,576.3,6114.0
40,15,267.0,2039.5
40,45,591.8,6332.5
40,58,346.3,3204.4
40,30,829.7,8600.7
40,5,483.1,3688.5
40,36,358.4,3075.3
40,67,884.1,9820.5
40,0,1018.9,9039.5
40,2,888.8,8509.5
40,38,452.6,4166.9
40,48,1407.2,24585.1
40,41,674.7,8935.5
40,9,1419.5,22015.6
40,71,1006.6,15400.4
30,65,1497.9,21820.2
30,31,1957.1,25809.9
30,56,1976.6,39744.9
30,35,1581.3,25793.1
30,13,924.9,18666.4
30,54,1367.4,32847.9
30,32,983.7,13759.0
30,28,991.7,20541.6
30,21,1068.8,21067.4
30,66,724.6,11716.8
30,68,669.1,13294.9
30,72,722.9,13896.0
30,34,1499.5,18368.7
30,3,1330.5,16829.5
30,10,1591.5,16457.1
30,14,1621.3,16942.6
30,29,1709.4,17920.3
30,50,1827.6,19130.5
30,59,1886.1,19589.3
30,42,1900.2,31249.8
30,60,1929.8,31379.4
30,20,1209.6,27312.3
30,6,888.3,14219.3
30,37,1403.2,15641.4
30,74,1417.0,16597.3
30,61,1536.4,20134.5
30,70,1589.7,19045.8
30,7,1828.5,28603.0
30,69,793.6,9492.0
30,75,698.3,8744.2
30,8,1607.3,19170.4
30,64,1628.7,19688.7
30,27,1518.3,17295.8
30,1,1754.3,18611.5
30,46,1738.2,19201.2
30,57,733.4,6105.5
30,18,828.7,7474.0
30,73,1336.0,17279.2
30,19,1325.5,16982.4
30,51,1184.3,15827.8
30,22,2467.4,16805.5
30,17,914.7,12056.3
30,44,1713.1,41317.0
30,33,1615.0,37870.9
30,39,1086.1,11827.1
30,49,644.0,7429.5
30,23,794.1,9357.8
30,16,1093.7,11865.4
30,62,947.7,10846.0
30,63,693.6,6648.3
30,53,1088.3,9925.1
30,47,514.9,5133.2
30,11,582.3,6846.6
30,43,682.7,7909.3
30,52,919.8,9811.5
30,12,607.1,6037.5
30,25,369.8,3210.9
30,24,1166.8,13643.3
30,55,1067.4,11098.0
30,26,852.0,8667.6
30,4,146.6,1381.0
30,15,732.2,7995.7
30,45,234.4,2359.0
30,58,808.6,9529.7
30,40,641.7,6799.1
30,5,808.5,8332.7
30,36,830.0,9548.8
30,67,516.9,5494.8
30,0,1315.4,15034.6
30,2,1271.9,12819.9
30,38,914.9,10492.2
30,48,1869.5,30910.4
30,41,1137.0,15260.8
30,9,868.0,11589.8
30,71,1468.9,21725.6
5,65,1154.0,15912.5
5,31,1578.0,19524.6
5,56,1790.9,21624.3
5,35,990.5,13208.4
5,13,1162.5,16309.2
5,54,1159.9,16811.9
5,32,807.5,9778.6
5,28,978.3,13580.1
5,21,930.1,12725.9
5,66,1377.3,18040.3
5,68,1321.8,19618.3
5,72,1375.6,20219.5
5,34,1319.9,14192.4
5,3,1150.9,12653.1
5,10,939.3,8711.2
5,14,969.1,9196.7
5,29,1057.2,10174.4
5,50,1175.4,11384.6
5,59,1233.9,11843.4
5,42,1301.0,18665.1
5,60,1330.6,18794.8
5,20,1312.0,12341.3
5,6,1472.5,13844.7
5,37,850.4,7936.2
5,74,1073.1,10689.5
5,61,1192.5,14226.8
5,70,1210.6,12760.5
5,7,1229.3,16018.3
5,69,1581.9,21290.7
5,75,1486.6,20542.9
5,8,1367.9,13522.7
5,64,1389.3,14041.0
5,27,1265.1,11691.4
5,1,1169.7,9425.5
5,46,1182.2,10422.7
5,57,1235.9,9737.8
5,18,1331.2,11106.3
5,73,806.3,8055.8
5,19,906.0,8819.5
5,51,840.4,9920.0
5,22,3255.7,28604.2
5,17,1700.6,23888.2
5,44,1493.3,24829.4
5,33,1400.9,21296.1
5,39,563.8,4154.9
5,49,828.0,7479.1
5,23,694.8,6239.6
5,16,631.1,5270.5
5,62,529.9,4472.4
5,63,425.9,3583.0
5,53,491.8,3648.8
5,47,752.4,6664.7
5,11,635.1,5588.0
5,43,622.7,5357.3
5,52,267.6,2065.6
5,12,467.4,3914.0
5,25,674.2,5415.0
5,24,560.1,4756.9
5,55,415.2,3352.1
5,26,271.9,1571.5
5,4,810.7,7520.0
5,15,309.0,2080.4
5,45,826.2,7738.5
5,58,427.6,3579.4
5,40,552.3,4039.6
5,30,1064.1,10006.7
5,36,653.8,5568.5
5,67,923.9,8595.1
5,0,692.1,5937.7
5,2,619.7,5074.0
5,38,356.9,2980.3
5,48,1254.0,12133.5
5,41,793.1,9353.0
5,9,1653.9,23421.7
5,71,1125.0,15817.9
36,65,988.6,15047.3
36,31,1917.6,24115.1
36,56,2130.5,26214.9
36,35,1072.0,19020.2
36,13,720.0,11969.8
36,54,994.5,15946.8
36,32,365.0,5439.3
36,28,535.8,9240.7
36,21,487.6,8386.5
36,66,1233.3,28340.9
36,68,1177.8,29918.9
36,72,1231.6,30520.1
36,34,1668.7,19397.9
36,3,1499.7,17858.6
36,10,1127.4,11543.2
36,14,1157.2,12028.7
36,29,1245.3,13006.4
36,50,1363.5,14216.6
36,59,1422.0,14675.4
36,42,1390.9,24476.8
36,60,1420.5,24606.5
36,20,811.2,8121.7
36,6,1136.7,18785.0
36,37,893.9,8868.5
36,74,828.1,8100.5
36,61,1027.1,13361.6
36,70,1550.2,17351.0
36,7,1319.2,21830.1
36,69,1404.4,31829.2
36,75,1309.1,31081.5
36,8,1707.5,18113.2
36,64,1728.9,18631.5
36,27,1604.7,16281.9
36,1,1532.2,13624.1
36,46,1564.0,14352.4
36,57,941.4,8366.0
36,18,1036.7,9734.5
36,73,826.7,10506.3
36,19,816.2,10209.5
36,51,675.0,9054.9
36,22,3078.2,39142.8
36,17,1523.1,34426.8
36,44,1327.9,23964.3
36,33,1235.5,20430.9
36,39,945.6,8084.7
36,49,1010.8,9557.5
36,23,987.3,9731.9
36,16,973.4,9858.8
36,62,911.7,8402.1
36,63,608.8,5666.5
36,53,873.6,7578.5
36,47,869.4,9596.8
36,11,817.9,7666.4
36,43,805.5,7435.7
36,52,525.9,5156.5
36,12,650.2,5992.5
36,25,635.9,7186.4
36,24,657.5,6870.4
36,55,657.5,6466.8
36,26,597.6,5028.8
36,4,735.4,8589.4
36,15,374.9,3359.8
36,45,750.9,8807.9
36,58,347.7,3473.3
36,40,318.3,2404.2
36,30,988.8,11076.1
36,5,538.1,4516.5
36,67,1043.2,12295.9
36,0,1034.4,10525.9
36,2,891.6,8867.2
36,38,445.7,4435.8
36,48,1360.2,24137.5
36,41,627.7,8487.9
36,9,1476.4,33960.2
36,71,959.6,14952.7
67,65,1744.7,24858.2
67,31,1681.1,22040.0
67,56,1854.1,30266.1
67,35,1605.3,19799.6
67,13,1297.0,23313.6
67,54,1739.5,37495.1
67,32,1230.5,16796.9
67,28,1363.8,25188.9
67,21,1353.1,19744.2
67,66,1096.7,16364.1
67,68,1041.2,17942.1
67,72,1095.0,18543.3
